65.9725,100.807,37.2186,113.709,92.6336,120.905,2
65.9725,100.807,37.2186,113.709,92.6336,120.905,2
66.8107,96.1161,37.2186,113.709,92.6336,120.905,2
66.8107,96.1161,37.2186,113.709,92.6336,120.905,2
66.8107,96.1161,37.2186,113.709,92.6336,120.905,2
66.8107,96.1161,37.2186,113.709,92.6336,120.905,2
66.8107,96.1161,37.2186,113.709,92.6336,120.905,2
66.8107,96.1161,37.2186,113.709,92.6336,120.905,2
66.8107,96.1161,37.2186,113.709,94.1858,120.905,2
66.8107,96.1161,37.2186,139.679,94.1858,120.215,2
66.8107,96.1161,37.2186,139.679,94.1858,120.215,2
66.8107,96.1161,37.2186,139.679,94.1858,120.215,2
91.2686,101.97,37.2186,139.679,94.1858,120.215,2
91.2686,101.97,37.2186,139.679,94.1858,120.215,2
91.2686,101.97,37.2186,139.679,94.1858,120.215,2
91.2686,101.97,37.2186,139.679,94.1858,120.215,2
91.2686,101.97,37.2186,139.679,94.1858,120.215,2
91.2686,101.97,37.2186,139.679,94.1858,120.215,2
64.522,103.013,37.2186,154.192,91.5569,63.7218,2
64.522,108.897,37.2186,158.994,153.376,99.6356,2
64.522,108.897,37.2186,158.994,153.376,99.6356,2
64.522,108.897,37.2186,158.994,153.376,99.6356,2
64.522,108.897,37.2186,158.994,153.376,99.6356,2
64.522,108.897,37.2186,158.994,153.376,99.6356,2
64.522,108.897,37.2186,158.994,153.376,99.6356,2
64.522,102.76,37.2186,221.586,114.618,104.126,2
69.6009,106.843,37.2186,174.908,196.769,112.348,2
69.6009,111.19,31.5611,145.609,74.8351,68.3754,2
69.6009,111.19,31.5611,145.609,74.8351,68.3754,2
69.6009,111.19,31.5611,145.609,74.8351,68.3754,2
69.6009,111.19,31.5611,145.609,74.8351,68.3754,2
69.6009,97.8228,31.5611,145.609,74.8351,68.3754,2
69.6009,97.8228,31.5611,145.609,74.8351,68.3754,2
69.6009,97.8228,31.5611,145.609,74.8351,68.3754,2
69.6009,97.8228,31.5611,145.609,74.8351,68.3754,2
69.6009,97.8228,31.5611,145.609,74.8351,68.3754,2
69.6009,97.8228,31.5611,271.028,74.8351,68.3754,2
69.6009,105.97,31.5611,161.029,112.88,104.594,2
69.6009,108.061,31.5611,149.195,117.438,108.769,2
69.6009,108.061,31.5611,149.195,117.438,108.769,2
69.6009,108.061,31.5611,149.195,117.438,108.769,2
66.491,137.234,37.2186,263.2,66.7523,43.2352,2
66.491,137.234,37.2186,263.2,66.7523,43.2352,2
66.491,137.234,37.2186,263.2,66.7523,43.2352,2
66.491,137.234,37.2186,263.2,66.7523,43.2352,2
66.491,137.234,37.2186,263.2,66.7523,43.2352,2
66.491,137.234,37.2186,263.2,66.7523,43.2352,2
66.491,137.234,37.2186,263.2,66.7523,43.2352,2
66.491,137.234,37.2186,263.2,11.0146,43.2352,2
66.491,137.234,37.2186,219.494,11.0146,43.2352,2
66.491,137.234,37.2186,219.494,11.0146,43.2352,2
81.764,155.395,37.2186,219.494,11.0146,43.2352,2
81.764,155.395,37.2186,219.494,11.0146,43.2352,2
81.764,155.395,37.2186,219.494,11.0146,43.2352,2
81.764,155.395,37.2186,219.494,11.0146,43.2352,2
81.764,155.395,37.2186,219.494,11.0146,43.2352,2
81.764,155.395,37.2186,219.494,11.0146,43.2352,2
81.764,155.395,37.2186,219.494,11.0146,43.2352,2
81.764,155.395,37.2186,219.494,62.1,53.3203,2
81.764,155.395,37.2186,247.177,62.1,53.3203,2
81.764,155.395,37.2186,247.177,62.1,53.3203,2
83.2366,127.853,37.2186,247.177,62.1,53.3203,2
83.2366,127.853,37.2186,247.177,62.1,53.3203,2
83.2366,127.853,37.2186,247.177,62.1,53.3203,2
83.2366,127.853,37.2186,247.177,62.1,53.3203,2
83.2366,127.853,37.2186,247.177,62.1,53.3203,2
83.2366,127.853,37.2186,247.177,62.1,53.3203,2
83.2366,127.853,37.2186,247.177,62.1,53.3203,2
83.2366,127.853,37.2186,247.177,40.2471,42.8765,2
83.2366,127.853,37.2186,161.143,40.2471,42.8765,2
83.2366,127.853,37.2186,161.143,40.2471,42.8765,2
83.7183,127.124,37.2186,161.143,40.2471,42.8765,2
83.7183,127.124,37.2186,161.143,40.2471,42.8765,2
83.7183,127.124,37.2186,161.143,40.2471,42.8765,2
83.7183,127.124,37.2186,161.143,40.2471,42.8765,2
83.7183,127.124,37.2186,161.143,40.2471,42.8765,2
83.7183,127.124,37.2186,161.143,40.2471,42.8765,2
83.7183,127.124,37.2186,161.143,40.2471,42.8765,2
83.7183,127.124,37.2186,161.143,54.0884,52.4486,2
83.7183,127.124,37.2186,174.633,54.0884,52.4486,2
83.7183,127.124,37.2186,174.633,54.0884,52.4486,2
83.7183,195.34,37.2186,174.633,54.0884,52.4486,2
83.7183,195.34,37.2186,174.633,54.0884,52.4486,2
83.7183,195.34,37.2186,174.633,54.0884,52.4486,2
83.7183,195.34,37.2186,174.633,54.0884,52.4486,2
83.7183,195.34,37.2186,174.633,54.0884,52.4486,2
83.7183,195.34,37.2186,174.633,54.0884,52.4486,2
83.7183,195.34,37.2186,174.633,54.0884,52.4486,2
83.7183,195.34,37.2186,149.195,11.0717,48.3539,2
83.7183,195.34,37.2186,149.195,11.0717,48.3539,2
72.5934,97.6584,37.3749,120.146,25.6534,89.4273,2
72.5934,97.6584,37.3749,120.146,44.7776,66.5168,2
72.5934,97.6584,37.3749,120.146,44.7776,66.5168,2
56.116,88.0871,37.3749,91.7094,80.879,78.4306,2
56.116,88.0871,37.3749,91.7094,80.879,78.4306,2
73.4391,102.395,37.3749,118.74,93.688,63.7218,2
73.4391,102.395,37.3749,118.74,93.688,63.7218,2
73.4391,96.6919,37.3749,118.74,93.688,63.7218,2
73.4391,96.6919,37.3749,118.74,93.688,63.7218,2
73.4391,96.6919,37.3749,118.74,93.688,63.7218,2
73.4391,96.6919,37.3749,118.74,93.688,63.7218,2
73.4391,96.6919,37.3749,118.74,93.688,63.7218,2
73.4391,96.6919,37.3749,118.74,93.688,63.7218,2
73.4391,96.6919,37.3749,150.797,93.688,63.7218,2
73.4391,96.6919,37.3749,150.797,93.688,63.7218,2
73.4391,96.6919,37.3749,150.797,90.8111,95.6658,2
73.4391,96.6919,37.3749,150.797,90.8111,95.6658,2
73.4391,100.472,37.3749,150.797,90.8111,95.6658,2
73.4391,100.472,37.3749,150.797,90.8111,95.6658,2
73.4391,100.472,37.3749,150.797,90.8111,95.6658,2
73.4391,100.472,37.3749,150.797,90.8111,95.6658,2
73.4391,100.472,37.3749,150.797,90.8111,95.6658,2
73.4391,100.472,37.3749,150.797,90.8111,95.6658,2
73.4391,100.472,37.3749,126.941,90.8111,95.6658,2
73.4391,100.472,37.3749,126.941,90.8111,95.6658,2
67.7586,94.5416,37.2186,13.2452,253.054,95.6658,2
67.7586,94.5416,37.2186,96.7727,253.054,95.6658,2
90.8248,101.315,37.2186,96.7727,253.054,95.6658,2
90.8248,101.315,37.2186,96.7727,253.054,95.6658,2
90.8248,101.315,37.2186,96.7727,253.054,95.6658,2
90.8248,101.315,37.2186,96.7727,253.054,95.6658,2
90.8248,101.315,37.2186,96.7727,253.054,95.6658,2
90.8248,101.315,37.2186,96.7727,253.054,95.6658,2
90.8248,101.315,37.2186,96.7727,253.054,95.6658,2
90.8248,101.315,37.2186,96.7727,253.054,95.6658,2
90.8248,101.315,37.2186,96.7727,114.071,85.7521,2
90.8248,101.315,37.2186,36.6435,114.071,85.7521,2
82.0033,107.097,36.6282,14.4957,153.376,60.5032,2
82.0033,107.097,36.6282,14.4957,153.376,60.5032,2
82.0033,107.097,36.6282,14.4957,153.376,60.5032,2
82.0033,107.097,36.6282,14.4957,153.376,60.5032,2
82.0033,107.097,36.6282,14.4957,153.376,60.5032,2
82.0033,107.097,36.6282,14.4957,153.376,60.5032,2
82.0033,107.097,36.6282,14.4957,153.376,60.5032,2
82.0033,107.097,36.6282,14.4957,153.376,60.5032,2
82.0033,107.097,36.6282,77.7716,92.0045,88.7144,2
82.0033,107.097,36.6282,77.7716,92.0045,88.7144,2
82.0033,115.518,36.6282,77.7716,92.0045,88.7144,2
82.0033,115.518,36.6282,77.7716,92.0045,88.7144,2
82.0033,115.518,36.6282,77.7716,92.0045,88.7144,2
82.0033,115.518,36.6282,77.7716,92.0045,88.7144,2
82.0033,115.518,36.6282,77.7716,92.0045,88.7144,2
82.0033,115.518,36.6282,77.7716,92.0045,88.7144,2
82.0033,115.518,36.6282,77.7716,92.0045,88.7144,2
82.0033,115.518,36.6282,77.7716,92.0045,88.7144,2
82.0033,115.518,36.6282,106.412,114.618,68.1752,2
82.0033,115.518,36.6282,106.412,114.618,68.1752,2
82.0033,102.602,36.6282,106.412,114.618,68.1752,2
82.0033,102.602,36.6282,106.412,114.618,68.1752,2
82.0033,102.602,36.6282,106.412,114.618,68.1752,2
82.0033,102.602,36.6282,106.412,114.618,68.1752,2
82.0033,102.602,36.6282,106.412,114.618,68.1752,2
82.0033,102.602,36.6282,106.412,114.618,68.1752,2
82.0033,102.602,36.6282,106.412,114.618,68.1752,2
82.0033,102.602,36.6282,106.412,114.618,68.1752,2
82.0033,102.602,36.6282,61.4395,225.35,56.1961,2
82.0033,102.602,36.6282,61.4395,225.35,56.1961,2
82.0033,101.688,36.6282,61.4395,225.35,56.1961,2
82.0033,101.688,36.6282,61.4395,225.35,56.1961,2
82.0033,101.688,36.6282,61.4395,225.35,56.1961,2
82.0033,101.688,36.6282,61.4395,225.35,56.1961,2
82.0033,101.688,36.6282,61.4395,225.35,56.1961,2
82.0033,101.688,36.6282,61.4395,225.35,56.1961,2
82.0033,101.688,36.6282,61.4395,225.35,56.1961,2
82.0033,101.688,36.6282,61.4395,225.35,56.1961,2
82.0033,101.688,36.6282,96.7514,275.47,60.6099,2
82.0033,101.688,36.6282,96.7514,275.47,60.6099,2
82.0033,106.904,36.6282,44.3553,196.769,82.2239,2
82.0033,106.904,36.6282,44.3553,196.769,82.2239,2
82.0033,106.904,36.6282,44.3553,196.769,82.2239,2
82.0033,106.904,36.6282,44.3553,196.769,82.2239,2
82.0033,106.904,36.6282,44.3553,196.769,82.2239,2
82.0033,106.904,36.6282,44.3553,196.769,82.2239,2
82.0033,106.904,36.6282,44.3553,196.769,82.2239,2
82.0033,100.012,36.6282,18.816,121.798,77.9754,2
82.0033,100.012,36.6282,94.2312,121.798,77.9754,2
82.0033,100.012,36.6282,94.2312,121.798,77.9754,2
82.0033,105.87,36.6282,94.2312,121.798,77.9754,2
82.0033,105.87,36.6282,94.2312,121.798,77.9754,2
82.0033,105.87,36.6282,94.2312,121.798,77.9754,2
82.0033,105.87,36.6282,94.2312,121.798,77.9754,2
82.0033,105.87,36.6282,94.2312,121.798,77.9754,2
82.0033,105.87,36.6282,94.2312,121.798,77.9754,2
82.0033,105.87,36.6282,94.2312,121.798,77.9754,2
82.0033,98.4465,36.6282,92.65,263.6,77.9754,2
82.0033,98.4465,36.6282,92.65,263.6,77.9754,2
82.0033,98.4465,36.6282,92.65,263.6,77.9754,2
82.0033,98.4465,36.6282,92.65,263.6,77.9754,2
82.0033,98.4465,36.6282,92.65,263.6,77.9754,2
82.0033,98.4465,36.6282,92.65,263.6,77.9754,2
6.96635,96.0844,38.3703,127.17,93.6457,78.4298,2
92.6853,97.9029,37.3749,120.146,44.7776,65.9842,2
92.6853,97.9029,37.3749,120.146,44.7776,65.9842,2
92.6853,97.9029,37.3749,120.146,44.7776,65.9842,2
92.6853,97.012,37.3749,120.146,44.7776,65.9842,2
92.6853,97.012,37.3749,120.146,44.7776,65.9842,2
92.6853,97.012,37.3749,120.146,44.7776,65.9842,2
92.6853,97.012,37.3749,120.146,44.7776,65.9842,2
92.6853,97.012,37.3749,120.146,44.7776,65.9842,2
92.6853,97.012,37.3749,120.146,44.7776,65.9842,2
92.6853,97.012,37.3749,120.146,44.7776,65.9842,2
92.6853,97.012,37.3749,120.575,16.0706,64.9046,2
92.6853,97.012,37.3749,120.575,16.0706,64.9046,2
92.6853,97.012,37.3749,120.575,16.0706,64.9046,2
95.8603,88.2176,37.3749,89.8903,92.6258,63.7218,2
95.8603,88.2176,37.3749,89.8903,92.6258,63.7218,2
95.8603,88.2176,37.3749,89.8903,92.6258,63.7218,2
95.8603,101.332,37.3749,89.8903,92.6258,63.7218,2
95.8603,101.332,37.3749,89.8903,92.6258,63.7218,2
95.8603,101.332,37.3749,89.8903,92.6258,63.7218,2
95.8603,101.332,37.3749,89.8903,92.6258,63.7218,2
95.8603,101.332,37.3749,89.8903,92.6258,63.7218,2
95.8603,101.332,37.3749,89.8903,92.6258,63.7218,2
95.8603,101.332,37.3749,89.8903,92.6258,63.7218,2
95.8603,101.332,37.3749,156.803,93.2065,63.7218,2
95.8603,101.332,37.3749,156.803,93.2065,63.7218,2
95.8603,101.332,37.3749,156.803,93.2065,63.7218,2
66.5471,94.5822,37.3749,156.803,93.2065,63.7218,2
66.5471,94.5822,37.3749,156.803,93.2065,63.7218,2
66.5471,94.5822,37.3749,156.803,93.2065,63.7218,2
66.5471,94.5822,37.3749,156.803,93.2065,63.7218,2
66.5471,94.5822,37.3749,156.803,93.2065,63.7218,2
66.5471,94.5822,37.3749,156.803,93.2065,63.7218,2
66.5471,94.5822,37.3749,156.803,93.2065,63.7218,2
90.2414,108.868,29.3994,149.195,82.259,48.3539,2
90.2414,108.868,29.3994,149.195,82.259,48.3539,2
90.2414,108.868,29.3994,149.195,82.259,48.3539,2
90.2414,108.868,29.3994,149.195,82.259,48.3539,2
6.90463,95.6881,37.3749,124.827,93.551,77.0369,2
6.90463,95.6881,37.3749,124.827,93.551,77.0369,2
6.90463,95.6881,37.3749,124.827,93.551,77.0369,2
66.6411,84.0829,37.3749,143.947,95.4939,63.7218,2
66.6411,84.0829,37.3749,143.947,95.4939,63.7218,2
66.6411,84.0829,37.3749,143.947,95.4939,63.7218,2
66.6411,84.0829,37.3749,143.947,95.4939,63.7218,2
66.6411,84.0829,37.3749,143.947,95.4939,63.7218,2
66.6411,84.0829,37.3749,143.947,95.4939,63.7218,2
66.6411,84.0829,37.3749,143.947,95.4939,63.7218,2
90.6938,88.9136,37.3749,188.525,92.3968,51.8803,2
99.9679,93.7033,37.3749,141.765,82.0986,51.8803,2
7.83026,85.1382,37.3749,268.565,82.7387,54.3859,2
7.83026,85.1382,37.3749,268.565,82.7387,54.3859,2
7.83026,85.1382,37.3749,268.565,82.7387,54.3859,2
7.83026,85.1382,37.3749,268.565,82.7387,54.3859,2
7.83026,85.1382,37.3749,268.565,82.7387,54.3859,2
7.83026,85.1382,37.3749,268.565,82.7387,54.3859,2
7.83026,85.1382,37.3749,164.941,69.397,54.3859,2
66.3171,91.0473,41.8796,161.033,91.092,45.5257,2
81.5992,86.6653,41.8796,247.193,82.9025,45.5257,2
83.8945,86.5287,41.8796,161.159,89.7454,45.5257,2
68.8241,96.0966,37.4131,120.361,94.1361,73.4357,2
68.8241,96.0966,37.4131,120.361,94.1361,73.4357,2
68.8241,96.0966,37.4131,120.361,94.1361,73.4357,2
94.8057,88.6016,37.4131,120.361,94.1361,73.4357,2
94.8057,88.6016,37.4131,120.361,94.1361,73.4357,2
94.8057,88.6016,37.4131,120.361,94.1361,73.4357,2
94.8057,88.6016,37.4131,120.361,94.1361,73.4357,2
94.8057,88.6016,37.4131,120.361,94.1361,73.4357,2
94.8057,88.6016,37.4131,120.361,94.1361,73.4357,2
94.8057,88.6016,37.2186,92.2619,94.1361,73.4357,2
65.5524,87.187,37.2186,110.281,92.9318,63.7218,2
65.5524,87.187,37.2186,110.281,92.9318,63.7218,2
65.5524,87.187,37.2186,110.281,92.9318,63.7218,2
67.1279,83.2099,37.2186,110.281,92.9318,63.7218,2
67.1279,83.2099,37.2186,110.281,92.9318,63.7218,2
67.1279,83.2099,37.2186,110.281,92.9318,63.7218,2
67.1279,83.2099,37.2186,110.281,92.9318,63.7218,2
67.1279,83.2099,37.2186,110.281,92.9318,63.7218,2
67.1279,83.2099,37.2186,110.281,92.9318,63.7218,2
67.1279,83.2099,37.2186,143.89,92.9318,63.7218,2
67.1279,83.2099,37.2186,143.89,93.6263,95.6658,2
67.1279,83.2099,37.2186,143.89,93.6263,95.6658,2
67.1279,83.2099,37.2186,143.89,93.6263,95.6658,2
91.4686,89.3285,37.2186,143.89,93.6263,95.6658,2
91.4686,89.3285,37.2186,143.89,93.6263,95.6658,2
91.4686,89.3285,37.2186,143.89,93.6263,95.6658,2
91.4686,89.3285,37.2186,143.89,93.6263,95.6658,2
91.4686,89.3285,37.2186,143.89,93.6263,95.6658,2
91.4686,89.3285,37.2186,143.89,93.6263,95.6658,2
70.3192,88.1304,37.2186,127.038,34.767,54.4436,2
70.3192,88.1304,37.2186,127.038,34.767,54.4436,2
70.3192,88.1304,37.2186,127.038,34.767,54.4436,2
70.3192,88.1304,37.2186,127.038,34.767,54.4436,2
91.9203,95.0796,37.2186,127.038,34.767,54.4436,2
91.9203,95.0796,37.2186,127.038,34.767,54.4436,2
91.9203,95.0796,37.2186,127.038,34.767,54.4436,2
91.9203,95.0796,37.2186,127.038,34.767,54.4436,2
91.9203,95.0796,37.2186,127.038,34.767,54.4436,2
73.3359,88.8846,30.5147,123.504,90.9407,91.7609,2
73.3359,88.8846,30.5147,123.504,90.9407,91.7609,2
73.3359,88.8846,30.5147,123.504,90.9407,91.7609,2
73.3359,88.8846,30.5147,123.504,90.9407,91.7609,2
66.5817,91.1732,30.5147,123.504,90.9407,91.7609,2
66.5817,91.1732,30.5147,123.504,90.9407,91.7609,2
66.5817,91.1732,30.5147,123.504,90.9407,91.7609,2
66.5817,91.1732,30.5147,123.504,90.9407,91.7609,2
66.5817,91.1732,30.5147,123.504,90.9407,91.7609,2
66.5817,91.1732,30.5147,136.275,90.9407,91.7609,2
6.92352,96.5045,38.6798,118.747,94.2631,73.7847,2
6.92352,96.5045,38.6798,118.747,94.2631,73.7847,2
66.9127,94.6164,37.0095,148.619,90.8125,63.7218,2
96.7593,110.396,36.6392,158.994,83.9703,129.789,2
96.7593,110.396,36.6392,158.994,83.9703,129.789,2
96.7593,110.396,36.6392,158.994,83.9703,129.789,2
96.7593,110.396,36.6392,158.994,83.9703,129.789,2
96.7593,110.396,36.6392,158.994,83.9703,129.789,2
96.7593,110.396,39.6327,158.994,83.9703,129.789,2
96.7593,110.396,39.6327,158.994,83.9703,129.789,2
61.7991,101.556,37.719,221.586,87.3976,121.383,2
61.7991,101.556,37.719,221.586,87.3976,121.383,2
61.7991,101.556,37.719,221.586,87.3976,121.383,2
59.8552,101.073,37.719,221.586,87.3976,121.383,2
59.8552,101.073,37.719,221.586,87.3976,121.383,2
59.8552,101.073,37.719,221.586,87.3976,121.383,2
59.8552,101.073,37.719,221.586,87.3976,121.383,2
59.8552,101.073,37.719,221.586,87.3976,121.383,2
59.8552,101.073,37.4217,221.586,87.3976,121.383,2
59.8552,101.073,37.4217,221.586,87.3976,121.383,2
7.64259,100.208,38.7361,268.565,82.7387,76.9473,2
7.64259,100.208,38.7361,268.565,82.7387,76.9473,2
7.64259,100.208,38.7361,268.565,82.7387,76.9473,2
7.64259,100.208,38.7361,268.565,82.7387,76.9473,2
7.64259,100.208,38.7361,268.565,82.7387,76.9473,2
7.64259,100.208,37.2967,268.565,82.7387,76.9473,2
7.64259,100.208,37.2967,172.256,82.7387,76.8312,2
7.64259,100.208,37.2967,172.256,81.4779,76.8312,2
7.64259,100.208,37.2967,172.256,81.4779,76.8312,2
7.64259,100.208,37.2967,172.256,81.4779,76.8312,2
66.1561,108.764,35.3311,161.03,91.1149,117.931,2
83.2534,99.8909,36.6331,161.147,90.0976,100.007,2
93.2639,98.8496,37.3749,120.146,25.6534,87.6723,2
69.4539,96.8803,38.4796,123.41,93.1232,76.0358,2
69.4539,96.8803,38.4796,123.41,93.1232,76.0358,2
95.2672,89.0141,38.4796,123.41,93.1232,76.0358,2
95.2672,89.0141,38.4796,123.41,93.1232,76.0358,2
95.2672,89.0141,38.4796,123.41,93.1232,76.0358,2
95.2672,89.0141,38.4796,123.41,93.1232,76.0358,2
95.2672,89.0141,38.4796,123.41,93.1232,76.0358,2
95.2672,89.0141,38.4796,123.41,93.1232,76.0358,2
95.2672,89.0141,38.4796,123.41,93.1232,76.0358,2
95.2672,89.0141,38.4796,90.0532,93.1232,76.0358,2
95.2672,89.0141,38.4796,90.0532,90.8902,63.7218,2
95.2672,89.0141,38.4796,90.0532,90.8902,63.7218,2
65.6819,102.68,38.4796,90.0532,90.8902,63.7218,2
65.6819,102.68,38.4796,90.0532,90.8902,63.7218,2
65.6819,102.68,38.4796,90.0532,90.8902,63.7218,2
65.6819,102.68,38.4796,90.0532,90.8902,63.7218,2
65.6819,102.68,38.4796,90.0532,90.8902,63.7218,2
65.6819,102.68,38.4796,90.0532,90.8902,63.7218,2
65.6819,102.68,38.4796,90.0532,90.8902,63.7218,2
65.6819,102.68,38.4796,117.287,90.8902,63.7218,2
66.6046,95.4344,38.4796,142.088,63.6795,120.905,2
66.6046,95.4344,38.4796,142.088,86.9411,120.215,2
66.6046,95.4344,38.4796,142.088,86.9411,120.215,2
91.4092,101.491,38.4796,142.088,86.9411,120.215,2
91.4092,101.491,38.4796,142.088,86.9411,120.215,2
91.4092,101.491,38.4796,142.088,86.9411,120.215,2
91.4092,101.491,38.4796,142.088,86.9411,120.215,2
91.4092,101.491,38.4796,142.088,86.9411,120.215,2
91.4092,101.491,38.4796,142.088,86.9411,120.215,2
56.8256,97.7423,37.748,127.216,91.8526,74.0219,2
56.8256,97.7423,37.748,127.216,91.8526,74.0219,2
56.8256,97.7423,37.748,127.216,91.8526,74.0219,2
73.8925,89.1251,37.2186,91.4573,92.8897,63.7218,2
73.8925,89.1251,37.2186,91.4573,92.8897,63.7218,2
73.8925,89.1251,37.2186,91.4573,92.8897,63.7218,2
73.8925,89.1251,37.2186,91.4573,92.8897,63.7218,2
73.8925,89.1251,37.2186,91.4573,92.8897,63.7218,2
73.8925,89.1251,37.2186,91.4573,92.8897,63.7218,2
73.8925,89.1251,37.2186,143.634,92.8897,63.7218,2
73.8925,89.1251,37.2186,143.634,92.8897,63.7218,2
73.8925,95.3321,37.2186,188.525,114.071,85.7521,2
73.8925,95.3321,37.2186,188.525,114.071,85.7521,2
73.8925,95.3321,37.2186,188.525,114.071,85.7521,2
73.8925,95.3321,37.2186,188.525,114.071,85.7521,2
73.8925,95.3321,37.2186,188.525,114.071,85.7521,2
73.8925,95.3321,37.2186,188.525,114.071,85.7521,2
73.8925,95.3321,37.2186,141.765,114.071,85.7521,2
73.8925,96.492,37.2186,158.994,153.376,85.7521,2
73.8925,96.492,37.2186,158.994,153.376,60.5032,2
73.8925,96.492,37.2186,158.994,153.376,60.5032,2
73.8925,95.1983,37.2186,158.994,153.376,60.5032,2
73.8925,95.1983,37.2186,158.994,153.376,60.5032,2
73.8925,95.1983,37.2186,158.994,153.376,60.5032,2
73.8925,95.1983,37.2186,158.994,153.376,60.5032,2
73.8925,95.1983,37.2186,158.994,153.376,60.5032,2
73.8925,95.1983,37.2186,158.994,153.376,60.5032,2
73.8925,97.8035,37.2186,243.362,92.0045,88.7144,2
73.8925,97.8035,37.2186,243.362,92.0045,88.7144,2
73.8925,97.8035,37.2186,243.362,92.0045,88.7144,2
73.8925,97.8035,37.2186,243.362,92.0045,88.7144,2
73.8925,97.8035,37.2186,243.362,92.0045,88.7144,2
73.8925,97.8035,37.2186,243.362,92.0045,88.7144,2
95.4583,93.8536,39.7432,148.973,153.065,68.3754,2
95.4583,93.8536,39.7432,148.973,153.065,68.3754,2
95.4583,84.9862,39.7432,242.989,112.068,68.9784,2
55.9433,87.7256,37.2186,92.0129,80.8231,63.7218,2
55.9433,87.7256,37.2186,92.0129,93.3337,63.7218,2
55.9433,168.138,37.2186,92.0129,93.3337,63.7218,2
55.9433,168.138,37.2186,92.0129,93.3337,63.7218,2
55.9433,168.138,37.2186,92.0129,93.3337,63.7218,2
55.9433,168.138,37.2186,92.0129,93.3337,63.7218,2
55.9433,168.138,37.2186,92.0129,93.3337,63.7218,2
55.9433,168.138,37.2186,92.0129,93.3337,63.7218,2
55.9433,168.138,37.2186,92.0129,93.3337,63.7218,2
55.9433,168.138,37.2186,92.0129,93.3337,63.7218,2
55.9433,168.138,37.2186,13.6448,93.3337,40.9193,2
55.9433,115.328,37.2186,13.6448,261.149,40.9193,2
55.9433,115.328,37.2186,13.6448,261.149,40.9193,2
55.9433,115.328,37.2186,13.6448,261.149,40.9193,2
55.9433,115.328,37.2186,13.6448,261.149,40.9193,2
55.9433,115.328,37.2186,13.6448,261.149,40.9193,2
55.9433,115.328,37.2186,13.6448,261.149,40.9193,2
55.9433,115.328,37.2186,13.6448,261.149,40.9193,2
55.9433,115.328,33.0191,105.932,261.149,40.9193,2
71.1557,136.847,37.4225,59.8752,117.294,40.8759,2
56.8954,82.7115,39.7796,142.421,95.822,63.7218,2
56.8954,82.7115,39.7796,142.421,93.3119,63.7218,2
56.8954,82.7115,39.7796,142.421,93.3119,63.7218,2
56.8954,90.3994,39.7796,142.421,93.3119,63.7218,2
56.8954,90.3994,39.7796,142.421,93.3119,63.7218,2
56.8954,90.3994,39.7796,142.421,93.3119,63.7218,2
56.8954,90.3994,39.7796,142.421,93.3119,63.7218,2
56.8954,90.3994,39.7796,142.421,93.3119,63.7218,2
56.8954,90.3994,39.7796,142.421,93.3119,63.7218,2
56.8954,90.3994,39.7796,142.421,93.3119,63.7218,2
68.2176,82.1217,38.7049,110.477,267.165,120.905,2
68.2176,82.1217,38.7049,110.477,267.165,120.905,2
68.2176,82.1217,38.7049,110.477,267.165,120.905,2
68.2176,82.1217,38.7049,110.477,267.165,120.905,2
68.2176,82.1217,38.7049,110.477,267.165,120.905,2
89.8503,89.728,38.7049,126.941,267.165,120.215,2
89.8503,89.728,38.7049,126.941,114.071,120.215,2
98.1415,94.2727,38.7049,121.096,258.602,120.537,2
98.1415,94.2727,38.7049,121.096,258.602,120.537,2
98.1415,94.2727,38.7049,121.096,258.602,120.537,2
83.0979,95.8069,38.7049,121.096,258.602,120.537,2
83.0979,95.8069,38.7049,121.096,258.602,120.537,2
83.0979,95.8069,38.7049,121.096,258.602,120.537,2
83.0979,95.8069,38.7049,121.096,258.602,120.537,2
83.0979,95.8069,38.7049,121.096,258.602,120.537,2
83.0979,95.8069,38.7049,123.249,258.602,120.537,2
83.0979,95.8069,38.7049,123.249,153.376,120.537,2
83.0979,95.8069,38.7049,123.249,153.376,99.6356,2
83.0979,95.8069,38.7049,123.249,153.376,99.6356,2
83.0979,95.8069,38.7049,123.249,153.376,99.6356,2
95.7728,92.2058,38.7049,123.249,153.376,99.6356,2
95.7728,92.2058,38.7049,123.249,153.376,99.6356,2
95.7728,92.2058,38.7049,123.249,153.376,99.6356,2
95.7728,92.2058,38.7049,123.249,153.376,99.6356,2
95.7728,92.2058,38.7049,123.249,153.376,99.6356,2
6.97889,96.9031,39.5139,125.252,91.806,73.6843,2
6.97889,96.9031,39.5139,125.252,91.806,73.6843,2
59.082,199.178,39.5139,204.798,17.9539,88.7071,2
59.082,199.178,39.5139,204.798,17.9539,88.7071,2
59.082,199.178,39.5139,204.798,17.9539,88.7071,2
59.082,199.178,39.5139,204.798,17.9539,88.7071,2
59.082,199.178,39.5139,204.798,17.9539,88.7071,2
59.082,199.178,39.5139,204.798,17.9539,88.7071,2
59.082,199.178,39.5139,259.504,17.9539,70.8094,2
59.082,199.178,39.5139,259.504,55.5088,70.8094,2
59.082,199.178,39.5139,259.504,55.5088,70.8094,2
59.082,199.178,39.5139,259.504,55.5088,70.8094,2
59.082,150.479,39.5139,259.504,55.5088,70.8094,2
59.082,150.479,39.5139,259.504,55.5088,70.8094,2
59.082,150.479,39.5139,259.504,55.5088,70.8094,2
